id,videoId,tempo,keyScale,danceability,title,artist,thumbnail,releaseDate,lyrics,duration,createdAt,updatedAt
240,TWJ8u4hdJ0M,130,G,,모든 열방 주 볼 때까지 / 물이 바다 덮음 같이,아이자야씩스티원 (Isaiah6tyOne),https://lh3.googleusercontent.com/ltOs-TgdNZEN1yidJWsAgdPfJ_v2-r8FJGai_sAxgUnNOVpgLbVznwvjsPBWhTkp9IY3ovl4LHVgROJD=w120-h120-l90-rj,2022-08-05,내 눈 주의 영광을 보네 우리 가운데 계신 주님 그 빛난 영광 온 하늘 덮고 그 찬송 온 땅 가득해 내 눈 주의 영광을 보네 찬송 가운데 서신 주님 주님의 얼굴은 온 세상 향하네 권능의 팔을 드셨네 주의 영광 이곳에 가득해 우린 서네 주님과 함께 찬양하며 우리는 전진하리 모든 열방 주 볼 때까지 내 눈 주의 영광을 보네 우리 가운데 계신 주님 그 빛난 영광 온 하늘 덮고 그 찬송 온 땅 가득해 내 눈 주의 영광을 보네 찬송 가운데 서신 주님 주님의 얼굴은 온 세상 향하네 권능의 팔을 드셨네 주의 영광 이곳에 가득해 우린 서네 주님과 함께 찬양하며 우리는 전진하리 모든 열방 주 볼 때까지 주의 영광 이곳에 가득해 우린 서네 주님과 함께 찬양하며 우리는 전진하리 모든 열방 주 볼 때까지 물이 바다 덮음같이 여호와의 영광을 인정하는 것이 온 세상 가득하리라 물이 바다 덮음같이 물이 바다 덮음같이 물이 바다 덮음같이 물이 바다 덮음같이 여호와의 영광을 인정하는 것이 온 세상 가득하리라 물이 바다 덮음같이 물이 바다 덮음같이 물이 바다 덮음같이 세상 모든 민족이 구원을 얻기까지 쉬지 않으시는 하나님 주의 심장 가지고 우리 이제 일어나 주 따르게 하소서 세상 모든 육체가 주의 영광 보도록 우릴 부르시는 하나님 주의 손과 발 되어 세상을 치유하며 주 섬기게 하소서 물이 바다 덮음같이 여호와의 영광을 인정하는 것이 온 세상 가득하리라 물이 바다 덮음같이 물이 바다 덮음같이 물이 바다 덮음같이,422,,
241,RJs7aFM5tqo,105,F,,CELEBRATE,아이자야씩스티원 (Isaiah6tyOne),https://lh3.googleusercontent.com/wVZQ8RUGD6uZuKZAIg8OQhkHWQ9DH41frxuJXvOMPiVKKp8t1GzkmJgY60Y4IMuvGzptC4mPyUn7O5jT=w120-h120-l90-rj,2023-01-27,Celebrate 주 행하신 모든 일 찬양 Clap Your hands 기쁨의 소리 주께 드려 모든 이름 위에 뛰어나신 이름 찬양받기에 합당하신 이름 Come and Celebrate Celebrate Come and Celebrate Jesus Come and Celebrate Celebrate Come and Celebrate Jesus Praise His name 주 안에서 우리 기뻐해 Somebody Shout 소리 높여 주 이름 찬양 모든 이름 위에 뛰어나신 이름 찬양받기에 합당하신 이름 Come and Celebrate Celebrate Come and Celebrate Jesus Come and Celebrate Celebrate Come and Celebrate Jesus On the left On the left 주를 찬양 On the right On the right 주를 찬양 To the front To the front 주를 찬양 To the back To the back 주를 찬양 On the left On the left 주를 찬양 On the right On the right 주를 찬양 To the front To the front 주를 찬양 Everybody 주님을 찬양 Come and Celebrate Celebrate Come and Celebrate Jesus Come and Celebrate Celebrate Come and Celebrate Jesus Come and Celebrate Celebrate Come and Celebrate Jesus Come and Celebrate Celebrate Come and Celebrate Jesus Come and Celebrate,216,,
242,5TXD3np-zaI,130,D,,예수 사랑하심은,아이자야씩스티원 (Isaiah6tyOne),https://lh3.googleusercontent.com/TE01PciGObq1GLb3ltB6NM-2g1FeYclbDA4cW7_FPH3skJ8X5FLOF-p60qZBTA8RH_wY2W572VefkBo=w120-h120-l90-rj,2021-12-10,예수 사랑하심은 거룩하신 말일세 우리들은 약하나 예수 권세 많도다 나를 사랑하시고 나의 죄를 다씻어 하늘 문을 여시고 들어가게 하시네 날 사랑하심 날 사랑하심 날 사랑하심 성경에 써있네 내가 연약할수록 더욱 귀히 여기사 높은 보좌 위에서 낮은 나를 보시네 세상 사는 동안에 나와 함께 하시고 세상 떠나가는 날 천국 가게 하소서 날 사랑하심 날 사랑하심 날 사랑하심 성경에 써있네 날 사랑하심 날 사랑하심 날 사랑하심 성경에 써있네 Yes Jesus loves me For the bible tells me so Yes Jesus loves me For the bible tells me so Yes Jesus loves me For the bible tells me so Yes Jesus loves me For the bible tells me so Yes Jesus loves me For the bible tells me so Yes Jesus loves me For the bible tells me so Yes Jesus loves me For the bible tells me so Yes Jesus loves me For the bible tells me so 날 사랑하심 날 사랑하심 날 사랑하심 성경에 써있네 날 사랑하심 날 사랑하심 날 사랑하심 성경에 써있네,395,,
243,SRxl0RSGIBU,104,F,,태산을 넘어 험곡에 가도,아이자야씩스티원 (Isaiah6tyOne),https://lh3.googleusercontent.com/TE01PciGObq1GLb3ltB6NM-2g1FeYclbDA4cW7_FPH3skJ8X5FLOF-p60qZBTA8RH_wY2W572VefkBo=w120-h120-l90-rj,2021-12-10,태산을 넘어 험곡에 가도 빛 가운데로 걸어가면 주께서 항상 지키시기로 약속한 말씀 변치 않네 캄캄한 밤에 다닐지라도 주께서 나의 길 되시고 나에게 밝은 빛이 되시니 길 잃어버릴 염려엾네 하늘의 영광 하늘의 영광 나의 맘 속에 차고도 넘쳐 할렐루야를 힘차게 불러 영원히 주를 찬양하리 광명한 그 빛 마음에 받아 명랑한 천국 바라보고 할렐루야를 힘차게 불러 날마다 빛에 걸어가리 하늘의 영광 하늘의 영광 나의 맘 속에 차고도 넘쳐 할렐루야를 힘차게 불러 영원히 주를 찬양하리 하늘의 영광 하늘의 영광 나의 맘 속에 차고도 넘쳐 할렐루야를 힘차게 불러 영원히 주를 찬양하리,302,,
244,2ChIbcqcHq4,136,F,,은혜의 비,아이자야씩스티원 (Isaiah6tyOne),https://lh3.googleusercontent.com/jbRuGLmNcWo2I_P6VgmOk_4MDCOKABa6UwVvXlinRUBp5HAsLvLuNxvBkSTc-R8IyPqmpt_hwd70VZjm=w120-h120-l90-rj,2024-06-05,은혜의 비가 내리네 모든 수치심 모든 허물 씻겨지네 용서의 비가 흐르네 죄악의 물든 마음 주가 품으셨네 그러므로 예수 안에 있는 자 정죄함 없으니 예수 안에 있는 생명의 능력이 나를 해방하였네 십자가의 능력 십자가의 사랑 그 능력으로 다시 일어나 나 사랑하리 하나님의 사랑 아버지의 마음 그 아들 통해 보이셨네 다 이루셨네  은혜의 비가 내리네 모든 수치심 모든 허물 씻겨지네 용서의 비가 흐르네 죄악의 물든 마음 주가 품으셨네 그러므로 예수 안에 있는 자 정죄함 없으니 예수 안에 있는 생명의 능력이 나를 해방하였네 그러므로 예수 안에 있는 자 정죄함 없으니 예수 안에 있는 생명의 능력이 나를 해방하였네 십자가의 능력 십자가의 사랑 그 능력으로 다시 일어나 나 사랑하리 하나님의 사랑 아버지의 마음 그 아들 통해 보이셨네 다 이루셨네 십자가의 능력 십자가의 사랑 그 능력으로 다시 일어나 나 사랑하리 하나님의 사랑 아버지의 마음 그 아들 통해 보이셨네 다 이루셨네 은혜의 비 내리네 용서의 비 흐르네 은혜의 비 내리네 용서의 비 흐르네 은혜의 비 내리네 용서의 비 흐르네 은혜의 비 내리네 용서의 비 흐르네 은혜의 비 내리네 용서의 비 흐르네 은혜의 비 내리네 용서의 비 흐르네,664,,
245,9h44OUxrQbM,134,E,,당신은 영광의 왕,아이자야씩스티원 (Isaiah6tyOne),https://lh3.googleusercontent.com/TE01PciGObq1GLb3ltB6NM-2g1FeYclbDA4cW7_FPH3skJ8X5FLOF-p60qZBTA8RH_wY2W572VefkBo=w120-h120-l90-rj,2021-12-10,당신은 영광의 왕 당신은 평강의 왕 당신은 하늘과 땅의 주 당신은 정의의 아들 천사가 무릎꿇고 예배하고 찬송하네 영원한 생명 말씀 당신은 예수 그리스도 주 호산나 다윗의 자손께 호산나 불러 왕 중의 왕 높은 하늘엔 영광을 예수 주 메시야네 당신은 영광의 왕 당신은 평강의 왕 당신은 하늘과 땅의 주 당신은 정의의 아들 천사가 무릎꿇고 예배하고 찬송하네 영원한 생명 말씀 당신은 예수 그리스도 주 호산나 다윗의 자손께 호산나 불러 왕 중의 왕 높은 하늘엔 영광을 예수 주 메시야네 호산나 다윗의 자손께 호산나 불러 왕 중의 왕 높은 하늘엔 영광을 예수 주 메시야네 예수 주 메시야네 예수 주 메시야네,302,,
246,13OCHYW4x2w,94,G#,,시온의 영광이 빛나는 아침,아이자야씩스티원 (Isaiah6tyOne),https://lh3.googleusercontent.com/gZ10XKU8kD582yyKtOAN053oDyRIJb24IOn6qnLYQ9vwdmbKZgkSp0gIfQfGeaapF8mbpeT7FPHXZMr5=w120-h120-l90-rj,2023-10-27,시온의 영광이 빛나는 아침 어둡던 이 땅이 밝아오네 슬픔과 애통이 기쁨이 되니 시온의 영광이 비쳐오네 시온의 영광이 빛나는 아침 매였던 종들이 돌아오네 오래전 선지자 꿈꾸던 복을 만민이 다 같이 누리겠네 보아라 광야에 화초가 피고 말랐던 시냇물 흘러오네 이 산과 저산이 마주 쳐울려 주 예수 은총을 찬송하네 땅들아 바다야 많은 섬들아 찬양을 주님께 드리어라 싸움과 죄악의 참혹한 땅에 찬송이 하늘에 사무치네  슬픔과 애통이 기쁨이 되니 시온의 영광이 비쳐오네,188,,
247,RbDP0UiR-6s,128,D,,참 아름다워라,아이자야씩스티원 (Isaiah6tyOne),https://lh3.googleusercontent.com/TE01PciGObq1GLb3ltB6NM-2g1FeYclbDA4cW7_FPH3skJ8X5FLOF-p60qZBTA8RH_wY2W572VefkBo=w120-h120-l90-rj,2021-12-10,참 아름다와라 주님의 세계는 저 솔로몬의 옷보다 더 고운 백합화 주 찬송하는 듯 저 맑은 새소리 내 아버지의 지으신 그 솜씨 깊도다 참 아름다와라 주님의 세계는 저 아침해와 저녁놀 밤하늘 빛난 별 망망한 바다와 늘 푸른 봉우리 다 주 하나님 영광을 잘 드러내도다 참 아름다와라 주님의 세계는 저 산에 부는 바람과 잔잔한 시냇물 그 소리 가운데 주 음성 들리니 주 하나님의 큰 뜻을 내 알듯 하도다 그 소리 가운데 주 음성 들리니 주 하나님의 큰 뜻을 내 알듯 하도다 주 찬송하는 듯 저 맑은 새소리 내 아버지의 지으신 그 솜씨 깊도다 망망한 바다와 늘 푸른 봉우리 다 주 하나님 영광을 잘 드러내도다 주 하나님의 큰 뜻을 내 알듯 하도다,351,,
248,re4fR9uW0Po,136,A#,,내가 소망하는 아버지 나라 (MARANATHA),아이자야씩스티원 (Isaiah6tyOne),https://lh3.googleusercontent.com/6hVZuurvHhvpkHNX9iVi24pokmnwHsx9mdCF7TyJAgOAcUmgVPtOxURadUo4snfO6p_b4JBiXZ5CdzY=w120-h120-l90-rj,2023-08-18,내가 소망하는 아버지 나라 주님 오시는 그날 완성되리 우린 고대하네 주님 오시는 그날을 마라나타 비록 부족함과 슬픔 많아도 주를 알아갈 때 참 만족 있네 우린 기대하네 주님 오시는 그날을 마라나타 주 다시 오시는 그날에 우린 보게 되리 모든 나라와 모든 열방이 주께 경배하는 그날을 주님의 뜻이 하늘에 이뤄지듯 이 땅에 이뤄지는 그날 모든 아픔 모든 눈물 모두 씻겨지리 부활의 영광 이 땅에 이뤄질 때 새 노래로 찬양하리라 주를 향한 주를 위한 승리의 노래를 선포하리 내가 소망하는 아버지 나라 주님 오시는 그날 완성되리 우린 고대하네 주님 오시는 그날을 마라나타 주 다시 오시는 그날에 우린 보게 되리 모든 나라와 모든 열방이 주께 경배하는 그날을 주님의 뜻이 하늘에 이뤄지듯 이 땅에 이뤄지는 그날 모든 아픔 모든 눈물 모두 씻겨지리 부활의 영광 이 땅에 이뤄질 때 새 노래로 찬양하리라 주를 향한 주를 위한 승리의 노래를 선포하리 주님의 뜻이 하늘에 이뤄지듯 이 땅에 이뤄지는 그날 모든 아픔 모든 눈물 모두 씻겨지리 부활의 영광 이 땅에 이뤄질 때 새 노래로 찬양하리라 주를 향한 주를 위한 승리의 노래를 선포하리 주님의 뜻이 하늘에 이뤄지듯 이 땅에 이뤄지는 그날 모든 아픔 모든 눈물 모두 씻겨지리 부활의 영광 이 땅에 이뤄질 때 새 노래로 찬양하리라 주를 향한 주를 위한 승리의 노래를 선포하리 주님의 뜻이 하늘에 이뤄지듯 이 땅에 이뤄지는 그날 모든 아픔 모든 눈물 모두 씻겨지리 부활의 영광 이 땅에 이뤄질 때 새 노래로 찬양하리라 주를 향한 주를 위한 승리의 노래를 주님의 뜻이 하늘에 이뤄지듯 이 땅에 이뤄지는 그날 모든 아픔 모든 눈물 모두 씻겨지리 부활의 영광 이 땅에 이뤄질 때 새 노래로 찬양하리라 주를 향한 주를 위한 승리의 노래를 선포하리,753,,
249,8-UUGS3KuJs,128,G,,예수 이름 높이세,아이자야씩스티원 (Isaiah6tyOne),https://lh3.googleusercontent.com/wVZQ8RUGD6uZuKZAIg8OQhkHWQ9DH41frxuJXvOMPiVKKp8t1GzkmJgY60Y4IMuvGzptC4mPyUn7O5jT=w120-h120-l90-rj,2023-01-27,수많은 무리들 줄지어 그분을 보기 위해 따르네 평범한 목수이신 그분 앞에 모든 무뤂이 꿇어 경배하네 모든 문제들 하나하나 죽음까지도 힘을 잃고 생명의 근원되신 예수 이름 앞에 모든 권세들 굴복하네 예수 이름 높이세 능력의 그 이름 예수 이름 높이세 구원의 그 이름 예수 이름을 부르는 자 예수 이름을 믿는 자 예수 이름 앞에 나오는 자 복이 있도다 나의 계획이 실패하고 나의 소망이 끊어질 때 삶의 주관자되신 그분 앞에 나의 무릎을 꿇어 경배하네 나의 삶을 그분께 맡길 때 비로서 나의 마음 평안해 구원의 반석되신 예수의 이름을 소리 높여 찬송하네 예수 이름 높이세 능력의 그 이름 예수 이름 높이세 구원의 그 이름 예수 이름을 부르는 자 예수 이름을 믿는 자 예수 이름 앞에 나오는 자 복이 있도다 예수 이름 높이세 능력의 그 이름 예수 이름 높이세 구원의 그 이름 예수 이름을 부르는 자 예수 이름을 믿는 자 예수 이름 앞에 나오는 자 복이 있도다 예수 이름 높이세 능력의 그 이름 예수 이름 높이세 구원의 그 이름 예수 이름을 부르는 자 예수 이름을 믿는 자 예수 이름 앞에 나오는 자 복이 있도다 예수 이름 높이세 능력의 그 이름 예수 이름 높이세 구원의 그 이름 예수 이름을 부르는 자 예수 이름을 믿는 자 예수 이름 앞에 나오는 자 복이 있도다,564,,
250,yklUCD-3C5k,97,A#,,주 하나님 지으신 모든 세계,아이자야씩스티원 (Isaiah6tyOne),https://lh3.googleusercontent.com/TE01PciGObq1GLb3ltB6NM-2g1FeYclbDA4cW7_FPH3skJ8X5FLOF-p60qZBTA8RH_wY2W572VefkBo=w120-h120-l90-rj,2021-12-10,주 하나님 지으신 모든 세계 내 마음 속에 그리어 볼 때 하늘의 별 울려 퍼지는 뇌성 주님의 권능 우주에 찼네 숲속이나 험한 산 골짝에서 지저귀는 저 새소리들과 고요하게 흐르는 시냇물은 주님의 솜씨 노래하도다 주님의 높고 위대하심을 내 영혼이 찬양하네 주님의 높고 위대하심을 내 영혼이 찬양하네 주 하나님 독생자 아낌없이 우리를 위해 보내주셨네 십자가에 피 흘려 죽으신 주 내 모든 죄를 구속하셨네 내 주 예수 세상에 다시 올 때 저 천국으로 날 인도하리 나 겸손히 엎드려 경배하며 영원히 주를 찬양하리라 주님의 높고 위대하심을 내 영혼이 찬양하네 주님의 높고 위대하심을 내 영혼이 찬양하네 주님의 높고 위대하심을 내 영혼이 찬양하네 주님의 높고 위대하심을 내 영혼이 찬양하네,342,,
251,rZwDejp1L9w,132,A,,주 광대하시네 / 주 여호와는 광대하시도다,아이자야씩스티원 (Isaiah6tyOne),https://lh3.googleusercontent.com/jbRuGLmNcWo2I_P6VgmOk_4MDCOKABa6UwVvXlinRUBp5HAsLvLuNxvBkSTc-R8IyPqmpt_hwd70VZjm=w120-h120-l90-rj,2024-06-05,비길 수 없네 하늘에 별을 놓은 분 내 앞의 거센 파도 잠잠케 하시는 분 비길 수 없네 아침을 밝히시는 분 이 땅의 소망은 주의 사랑 안에 있네 주 광대하시네 영원토록 놀라운 영광의 예수 누구도 비교할 수 없는 그는 예수  비길 수 없네 하늘에 별을 놓은 분 내 앞의 거센 파도 잠잠케 하시는 분 비길 수 없네 아침을 밝히시는 분 이 땅의 소망은 주의 사랑 안에 있네 주 광대하시네 영원토록 놀라운 영광의 예수 누구도 비교할 수 없는 주 광대하시네 영원토록 놀라운 영광의 예수 누구도 비교할 수 없는 주 광대하시네 영원토록 놀라운 영광의 예수 누구도 비교할 수 없는 그는 예수  다 주의 크신 이름 높이며 우리에게 행하신 위대한 일 감사하세 오 주의 신실하신 그 사랑 온 땅과 하늘 위에 계셔 홀로 영원하신 이름 다 주의 크신 이름 높이며 우리에게 행하신 위대한 일 감사하세 오 주의 신실하신 그 사랑 온 땅과 하늘 위에 계셔 홀로 영원하신 이름,415,,
252,mOGh6vE-yD4,144,G,,주 안에 있는 나에게,아이자야씩스티원 (Isaiah6tyOne),https://lh3.googleusercontent.com/TE01PciGObq1GLb3ltB6NM-2g1FeYclbDA4cW7_FPH3skJ8X5FLOF-p60qZBTA8RH_wY2W572VefkBo=w120-h120-l90-rj,2021-12-10,주 안에 있는 나에게 딴 근심 있으랴 십자가 밑에 나아가 내 짐을 풀었네 그 두려움이 변하여 내 기도되었고 전날에 한숨 변하여 내 노래되었네 주님을 찬송하면서 할렐루야 할렐루야 내 앞길 멀고 험해도 나 주님만 따라가리 내 주는 자비하셔서 늘 함께 계시고 내 궁핍함을 아시고 늘 채워주시네 내 주와 맺은 언약은 영 불변하시니 그 나라 가기까지는 늘 보호하시네 주님을 찬송하면서 할렐루야 할렐루야 내 앞길 멀고 험해도 나 주님만 따라가리 주님을 찬송하면서 할렐루야 할렐루야 내 앞길 멀고 험해도 나 주님만 따라가리 주님을 찬송하면서 할렐루야 할렐루야 내 앞길 멀고 험해도 나 주님만 따라가리 주님을 찬송하면서 할렐루야 할렐루야 내 앞길 멀고 험해도 나 주님만 따라가리 주님을 찬송하면서 할렐루야 할렐루야 내 앞길 멀고 험해도 나 주님만 따라가리 주님을 찬송하면서 할렐루야 할렐루야 내 앞길 멀고 험해도 나 주님만 따라가리,330,,
253,OwCNM4Q26q8,138,G,,내 영혼의 그윽히 깊은데서,아이자야씩스티원 (Isaiah6tyOne),https://lh3.googleusercontent.com/TE01PciGObq1GLb3ltB6NM-2g1FeYclbDA4cW7_FPH3skJ8X5FLOF-p60qZBTA8RH_wY2W572VefkBo=w120-h120-l90-rj,2021-12-10,내 영혼의 그윽히 깊은데서 맑은 가락이 울려나네 하늘 곡조가 언제나 흘러 나와 내 영혼을 고이싸네 내 맘 속에 솟아난 이 평화는 깊이 묻히인 보배로다 나의 보화를 캐내어 가져갈 자 그 누구랴 안심일세 평화 평화로다 하늘 위에서 내려오네 그 사랑의 물결이 영원토록 내 영혼을 덮으소서 내 영혼에 평화가 넘쳐남은 주의 축복을 받음이라 내가 주야로 주님과 함께 있어 내 영혼이 편히 쉬네 이 땅 위에 험한 길 가는 동안 참된 평화가 어디있나 우리 모두 다 예수를 친구 삼아 참 평화를 누리겠네 평화 평화로다 하늘 위에서 내려오네 그 사랑의 물결이 영원토록 내 영혼을 덮으소서 평화 평화로다 하늘 위에서 내려오네 그 사랑의 물결이 영원토록 내 영혼을 덮으소서 그 사랑의 물결이 영원토록 내 영혼을 덮으소서,379,,
254,XmLgHFZx_J4,134,A,,빈들에 마른 풀 같이 / 성령님 오셔서,아이자야씩스티원 (Isaiah6tyOne),https://lh3.googleusercontent.com/gZ10XKU8kD582yyKtOAN053oDyRIJb24IOn6qnLYQ9vwdmbKZgkSp0gIfQfGeaapF8mbpeT7FPHXZMr5=w120-h120-l90-rj,2023-10-27,빈 들에 마른 풀같이 시들은 나의 영혼 주님의 허락한 성령 간절히 기다리네 반가운 빗소리 들려 산천이 춤을 추네 봄비로 내리는 성령 내게도 주옵소서 가물어 메마른 땅에 단비를 내리시듯 성령의 단비를 부어 새 생명 주옵소서 철 따라 우로를 내려 초목이 무성하니 갈급한 내 심령 위에 성령을 부으소서 참되신 사랑의 언약 어길 수 있사오랴 오늘에 흡족한 은혜 주실 줄 믿습니다 가물어 메마른 땅에 단비를 내리시듯 성령의 단비를 부어 새 생명 주옵소서 가물어 메마른 땅에 단비를 내리시듯 성령의 단비를 부어 새 생명 주옵소서 성령님 오셔서 성령님 오셔서 성령님 오셔서 내 영혼 채워주소서 성령님 오셔서 성령님 오셔서 성령님 오셔서 내 영혼 채워주소서 성령님 오셔서 성령님 오셔서 성령님 오셔서 내 영혼 채워주소서 가물어 메마른 땅에 단비를 내리시듯 성령의 단비를 부어 새 생명 주옵소서 가물어 메마른 땅에 단비를 내리시듯 성령의 단비를 부어 새 생명 주옵소서,391,,
255,57nP--pR44U,125,E,,예수 따라가며,아이자야씩스티원 (Isaiah6tyOne),https://lh3.googleusercontent.com/wVZQ8RUGD6uZuKZAIg8OQhkHWQ9DH41frxuJXvOMPiVKKp8t1GzkmJgY60Y4IMuvGzptC4mPyUn7O5jT=w120-h120-l90-rj,2023-01-27,예수 따라가며 복음 순종하면 우리 행할 길 환하겠네 주를 의지하며 순종하는 자를 주가 늘 함께 하시리라 해를 당하거나 우리 고생할 때 주가 곧 없이 하시겠네 주를 의지하며 순종하는 자를 주가 안위해 주시리라 남의 짐을 지고 슬픔 위로하면 주가 상급을 주시겠네 주를 의지하며 순종하는 자를 항상 축복해 주시리라 의지하고 순종하는 길은 예수 안에 즐겁고 복된 길이로다 우리 받은 것을 주께 다 드리면 크신 사랑을 깨닫겠네 주를 의지하며 순종하는 자를 은혜 풍성케 하시리라 주의 힘을 입어 말씀 잘 배우고 주를 모시고 살아가세 주를 의지하며 항상 순종하면 주가 사랑해 주시리라 의지하고 순종하는 길은 예수 안에 즐겁고 복된 길이로다 의지하고 순종하는 길은 예수 안에 즐겁고 복된 길이로다,274,,
256,ckgQR2qk6VY,122,A#,,그 크신 하나님의 사랑,아이자야씩스티원 (Isaiah6tyOne),https://lh3.googleusercontent.com/TE01PciGObq1GLb3ltB6NM-2g1FeYclbDA4cW7_FPH3skJ8X5FLOF-p60qZBTA8RH_wY2W572VefkBo=w120-h120-l90-rj,2021-12-10,그 크신 하나님의 사랑 말로 다 형용 못하네 저 높고 높은 별을 넘어 이 낮고 낮은 땅 위에 죄범한 영혼 구하려 그 아들 보내사 화목제로 삼으시고 죄 용서하셨네 하나님 크신 사랑은 측량 다 못하며 영원히 변치 않는 사랑 성도여 찬양하세 괴로운 시절 지나가고 땅 위의 영화 쇠할 때 주 믿지 않던 영혼들은 큰 소리 외쳐 울어도 주 믿는 성도들에게 큰 사랑 베푸사 우리의 죄사했으니 그 은혜 잊을까 하나님 크신 사랑은 측량 다 못하며 영원히 변치 않는 사랑 성도여 찬양하세 하늘을 두루마리 삼고 바다를 먹물 삼아도 한없는 하나님의 사랑 다 기록할 수 없겠네 하늘을 두루마리 삼고 바다를 먹물 삼아도 한없는 하나님의 사랑 다 기록할 수 없겠네 하나님의 크신 사랑 그 어찌다 쓸까 저 하늘 높이 쌓아도 채우지 못하리 하나님 크신 사랑은 측량 다 못하며 영원히 변치 않는 사랑 성도여 찬양하세 하나님 크신 사랑은 측량 다 못하며 영원히 변치 않는 사랑 성도여 찬양하세,346,,
257,ASf3QRNVM88,128,A#,,주 예수보다 더 귀한 것은 없네,아이자야씩스티원 (Isaiah6tyOne),https://lh3.googleusercontent.com/gZ10XKU8kD582yyKtOAN053oDyRIJb24IOn6qnLYQ9vwdmbKZgkSp0gIfQfGeaapF8mbpeT7FPHXZMr5=w120-h120-l90-rj,2023-10-27,주 예수보다 더 귀한 것은 없네 이 세상 부귀와 바꿀 수 없네 영 죽을 내 대신 돌아가신 그 놀라운 사랑 잊지 못해 주 예수보다 더 귀한 것은 없네 이 세상 명예와 바꿀 수 없네 이전에 즐기던 세상 일도 주 사랑하는 맘 뺏지 못해 세상 즐거움 다 버리고 세상 자랑 다 버렸네 주 예수보다 더 귀한 것은 없네 예수 밖에는 없네 주 예수보다 더 귀한 것은 없네 이 세상 행복과 바꿀 수 없네 유혹과 핍박이 몰려와도 주 섬기는 내 맘 변치 못해 세상 즐거움 다 버리고 세상 자랑 다 버렸네 세상 즐거움 다 버리고 세상 자랑 다 버렸네 주 예수보다 더 귀한 것은 없네 예수 밖에는 예수 밖에는 예수 밖에는 예수 밖에는 예수 밖에는 예수 밖에는 예수 밖에는 예수 밖에는 예수 밖에는 예수 밖에는 예수 밖에는 없네,363,,
258,gkMQAb8TO1c,120,A#,,My God is good,아이자야씩스티원 (Isaiah6tyOne),https://lh3.googleusercontent.com/jbRuGLmNcWo2I_P6VgmOk_4MDCOKABa6UwVvXlinRUBp5HAsLvLuNxvBkSTc-R8IyPqmpt_hwd70VZjm=w120-h120-l90-rj,2024-06-05,주 앞에 나와 찬양하라 나의 기쁨이 되신 주께 여호와 우리의 하나님 God is good All the time  우리를 지으신 아버지 나는 그분의 기쁨되네 여호와 우리의 하나님 All the time God is good 좋으신 하나님 그의 사랑 영원하네 주의 선하심 언제나 함께 하시네 My God is good 주 앞에 나와 찬양하라 나의 기쁨이 되신 주께 여호와 우리의 하나님 God is good All the time  우리를 지으신 아버지 나는 그분의 기쁨되네 여호와 우리의 하나님 All the time God is good 좋으신 하나님 그의 사랑 영원하네 주의 선하심 언제나 함께 하시네  좋으신 하나님 그의 사랑 영원하네 주의 선하심 언제나 함께 하시네 My God is good  주님의 임재 이곳에 주님의 영광 이곳에 내 마음 다해 노래하네 God is good All the time 주님의 임재 이곳에 주님의 영광 이곳에 내 마음 다해 노래하네 God is good All the time 주님의 임재 이곳에 주님의 영광 이곳에 내 마음 다해 노래하네 God is good All the time All the time God is good 좋으신 하나님 그의 사랑 영원하네 주의 선하심 언제나 함께 하시네  좋으신 하나님 그의 사랑 영원하네 주의 선하심 언제나 함께 하시네 My God is good,277,,
259,2jzjfcEqDfI,159,A,,예수 아름다우신 & 슬픈 마음 있는 사람,아이자야씩스티원 (Isaiah6tyOne),https://lh3.googleusercontent.com/TE01PciGObq1GLb3ltB6NM-2g1FeYclbDA4cW7_FPH3skJ8X5FLOF-p60qZBTA8RH_wY2W572VefkBo=w120-h120-l90-rj,2021-12-10,예수 아름다우신 위대하신 주님 부활의 주 어린 양 거룩과 공의 새벽별과 같은 나의 구주 모든 하늘 찬양해 모든 만물이 주 경배해 아름답고 놀라우신 모든 이름보다 높은 이름 아름답고 놀라우신 주의 이름 높으신 그 이름 예수 예수 아름다우신 위대하신 주님 부활의 주 모든 하늘 찬양해 모든 만물이 주 경배해 아름답고 놀라우신 모든 이름보다 높은 이름 아름답고 놀라우신 주의 이름 높으신 그 이름 예수 영원히 주 찬양 주 사랑해요 주 사랑해요 영원히 주 찬양 주 사랑해요 주 사랑해요 영원히 주 찬양 주 사랑해요 주 사랑해요 영원히 주 찬양 주 사랑해요 주 사랑해요 아름답고 놀라우신 모든 이름보다 높은 이름 아름답고 놀라우신 주의 이름 높으신 그 이름 예수 아름답고 놀라우신 모든 이름보다 높은 이름 아름답고 놀라우신 주의 이름 높으신 그 이름 예수 예수의 이름은 세상의 소망이요 예수의 이름은 천국의 기쁨일세 예수의 이름은 세상의 소망이요 예수의 이름은 천국의 기쁨일세,508,,
